;
;
;
;
;
;
;
;Symbolname     Code1  Code2 PartNr        Value             Geometry             Description
74HC164             3  450   ""            "74HC164"         SO14                 "8-BIT PARALLEL-OUT SERIAL SHIFT REGISTER"
74HC166             3  450   ""            "74HC166"         SO16                 "8-BIT PARALLEL-LOAD SHIFT REGISTER"
74HC174             3  450   ""            "74HC174"         SO16                 "HEX D-TYPE FLIP-FLOP"
74HC175             3  450   ""            "74HC175"         SO16                 "QUAD D-TYPE FLIP-FLOP"
74HC191             3  450   ""            "74HC191"         SO16                 "4-BIT SYNCHRONOUS UP/DOWN BINARY COUNTER"
74HC193             3  450   ""            "74HC193"         SO16                 "4-BIT SYNCHRONOUS UP/DOWN BINARY COUNTER"
74HC240             3  450   ""            "74HC240"         SO20                 "OCTAL BUFFER/DRIVER"
74HC241             3  450   ""            "74HC241"         SO20                 "OCTAL BUFFER/DRIVER"
74HC244             3  450   ""            "74HC244"         SO20                 "OCTAL BUFFER/DRIVER"
74HC245             3  450   ""            "74HC245"         SO20                 "OCTAL BUS TRANSCEIVER"
74HC251             3  450   ""            "74HC251"         SO16                 "1-OF-8 DATA SELECTOR/MULTIPLEXER"
74HC253             3  450   ""            "74HC253"         SO16                 "DUAL 4-TO-1 DATA SELECTOR/MULTIPLEXER"
74HC259             3  450   ""            "74HC259"         SO16                 "8-BIT ADDRESSABLE LATCH"
74HC266             3  450   ""            "74HC266"         SO14                 "QUAD 2-INPUT EXCLUSIVE-NOR GATE"
74HC273             3  450   ""            "74HC273"         SO20                 "OCTAL D-TYPE FLIP-FLOP"
74HC365             3  450   ""            "74HC365"         SO16                 "HEX BUFFER/DRIVER"
74HC367             3  450   ""            "74HC367"         SO16                 "HEX BUFFER/DRIVER"
74HC368             3  450   ""            "74HC368"         SO16                 "HEX BUFFER/DRIVER"
74HC373             3  450   ""            "74HC373"         SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74HC374             3  450   ""            "74HC374"         SO20                 "OCTAL D-TYPE FLIP-FLOP"
74HC377             3  450   ""            "74HC377"         SO20                 "OCTAL D-TYPE FLIP-FLOP WITH CLOCK ENABLE"
74HC393             3  450   ""            "74HC393"         SO14                 "DUAL 4-BIT BINARY COUNTER"
74HC534             3  450   ""            "74HC534"         SO20                 "OCTAL D-TYPE FLIP-FLOP"
74HC540             3  450   ""            "74HC540"         SO20                 "OCTAL BUFFER/DRIVER"
74HC541             3  450   ""            "74HC541"         SO20                 "OCTAL BUFFER/DRIVER"
74HC563             3  450   ""            "74HC563"         SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74HC573             3  450   ""            "74HC573"         SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74HC574             3  450   ""            "74HC574"         SO20                 "OCTAL D-TYPE FLIP-FLOP"
74HC590             3  450   ""            "74HC590"         SO16                 "8-BIT BINARY COUNTER WITH 3-STATE OUTPUT REGISTER"
74HC594             3  450   ""            "74HC594"         SO16                 "8-BIT SHIFT REGISTER WITH OUTPUT REGISTER"
74HC595             3  450   ""            "74HC595"         SO16                 "8-BIT SHIFT REGISTER WITH 3-STATE OUTPUT REGISTER"
74HC623             3  450   ""            "74HC623"         SO20                 "OCTAL BUS TRANSCEIVER"
74HC640             3  450   ""            "74HC640"         SO20                 "OCTAL BUS TRANSCEIVER"
74HC645             3  450   ""            "74HC645"         SO20                 "OCTAL BUS TRANSCEIVER"
74HC646             3  450   ""            "74HC646"         SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74HC652             3  450   ""            "74HC652"         SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74HC682             3  450   ""            "74HC682"         SO20                 "8-BIT MAGNITUDE COMPARATOR"
74HC684             3  450   ""            "74HC684"         SO20                 "8-BIT MAGNITUDE COMPARATOR"
74HC688             3  450   ""            "74HC688"         SO20                 "8-BIT IDENTITY COMPARATOR"
74HCT00             3  460   ""            "74HCT00"         SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74HCT02             3  460   ""            "74HCT02"         SO14                 "QUAD 2-INPUT POSITIVE-NOR GATE"
74HCT04             3  460   ""            "74HCT04"         SO14                 "HEX INVERTER"
74HCT00             3  460   ""            "74HCT00"         SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74HCT14             3  460   ""            "74HCT14"         SO14                 "HEX INVERTER WITH SCHMITT TRIGGER"
74HCT32             3  460   ""            "74HCT32"         SO14                 "QUAD 2-INPUT POSITIVE-OR GATE"
74HCT74             3  460   ""            "74HCT74"         SO14                 "DUAL D-TYPE FLIP-FLOP"
74HCT125            3  460   ""            "74HCT125"        SO14                 "QUAD BUS BUFFER GATE (OE)"
74HCT138            3  460   ""            "74HCT138"        SO16                 "3-TO-8 DECODER/DEMULTIPLEXER"
74HCT139            3  460   ""            "74HCT139"        SO16                 "DUAL 2-TO-4 DECODER/DEMULTIPLEXER"
74HCT157            3  460   ""            "74HCT157"        SO16                 "QUAD 1-OF-2 DATA SELECTOR/MULTIPLEXER"
74HCT240            3  460   ""            "74HCT240"        SO20                 "OCTAL BUFFER/DRIVER"
74HCT244            3  460   ""            "74HCT244"        SO20                 "OCTAL BUFFER/DRIVER"
74HCT245            3  460   ""            "74HCT245"        SO20                 "OCTAL BUS TRANSCEIVER"
74HCT257            3  460   ""            "74HCT257"        SO16                 "QUAD 2-TO-1 DATA SELECTOR/MULTIPLEXER"
74HCT273            3  460   ""            "74HCT273"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74HCT373            3  460   ""            "74HCT373"        SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74HCT374            3  460   ""            "74HCT374"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74HCT377            3  460   ""            "74HCT377"        SO20                 "OCTAL D-TYPE FLIP-FLOP WITH CLOCK ENABLE"
74HCT540            3  460   ""            "74HCT540"        SO20                 "OCTAL BUFFER/DRIVER"
74HCT541            3  460   ""            "74HCT541"        SO20                 "OCTAL BUFFER/DRIVER"
74HCT573            3  460   ""            "74HCT573"        SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74HCT574            3  460   ""            "74HCT574"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74HCT623            3  460   ""            "74HCT623"        SO20                 "OCTAL BUS TRANSCEIVER"
74HCT645            3  460   ""            "74HCT645"        SO20                 "OCTAL BUS TRANSCEIVER"
74HCT646            3  460   ""            "74HCT646"        SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74HCT652            3  460   ""            "74HCT652"        SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74ABT125            3  470   ""            "74ABT125"        SO14                 "QUAD BUS BUFFER GATE (OE)"
74ABT126            3  470   ""            "74ABT126"        SO14                 "QUAD BUS BUFFER GATE (OE)"
74ABT240            3  470   ""            "74ABT240"        SO20                 "OCTAL BUFFER/DRIVER"
74ABT241            3  470   ""            "74ABT241"        SO20                 "OCTAL BUFFER/DRIVER"
74ABT244            3  470   ""            "74ABT244"        SO20                 "OCTAL BUFFER/DRIVER"
74ABT245            3  470   ""            "74ABT245"        SO20                 "OCTAL BUS TRANSCEIVER"
74ABT273            3  470   ""            "74ABT273"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74ABT373            3  470   ""            "74ABT373"        SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74ABT374            3  470   ""            "74ABT374"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74ABT377            3  470   ""            "74ABT377"        SO20                 "OCTAL D-TYPE FLIP-FLOP WITH CLOCK ENABLE"
74ABT533            3  470   ""            "74ABT533"        SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74ABT534            3  470   ""            "74ABT534"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74ABT540            3  470   ""            "74ABT540"        SO20                 "OCTAL BUFFER/DRIVER"
74ABT541            3  470   ""            "74ABT541"        SO20                 "OCTAL BUFFER/DRIVER"
74ABT543            3  470   ""            "74ABT543"        SO24                 "OCTAL REGISTERED TRANSCEIVER"
74ABT573            3  470   ""            "74ABT573"        SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74ABT574            3  470   ""            "74ABT574"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74ABT620            3  470   ""            "74ABT620"        SO20                 "OCTAL BUS TRANSCEIVER"
74ABT623            3  470   ""            "74ABT623"        SO20                 "OCTAL BUS TRANSCEIVER"
74ABT640            3  470   ""            "74ABT640"        SO20                 "OCTAL BUS TRANSCEIVER"
74ABT646            3  470   ""            "74ABT646"        SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74ABT651            3  470   ""            "74ABT651"        SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74ABT652            3  470   ""            "74ABT652"        SO24                 "OCTAL REGISTERED BUS TRANSCEIVER"
74ABT657            3  470   ""            "74ABT657"        SO24                 "OCTAL PARITY BUS TRANSCEIVER"
74ABT821            3  470   ""            "74ABT821"        SO24                 "10-BIT BUS-INTERFACE FLIP-FLOP"
74ABT823            3  470   ""            "74ABT823"        SO24                 "9-BIT BUS-INTERFACE FLIP-FLOP"
74ABT827            3  470   ""            "74ABT827"        SO24                 "10-BIT BUFFER/ DRIVER"
74ABT841            3  470   ""            "74ABT841"        SO24                 "10-BIT BUS-INTERFACE D-TYPE LATCH"
74ABT843            3  470   ""            "74ABT843"        SO24                 "9-BIT BUS-INTERFACE D-TYPE LATCH"
74ABT861            3  470   ""            "74ABT861"        SO24                 "10-BIT BUS TRANSCEIVER"
74ABT863            3  470   ""            "74ABT863"        SO24                 "9-BIT BUS TRANSCEIVER"
74ABT2240           3  470   ""            "74ABT2240"       SO20                 "OCTAL BUFFER AND LINE/MOS DRIVER"
74ABT16240          3  470   ""            "74ABT16240"      SSOP48               "16-BIT BUFFER/LINEDRIVER"
74ABT16241          3  470   ""            "74ABT16241"      SSOP48               "16-BIT BUFFER/DRIVER"
74ABT16244          3  470   ""            "74ABT16244"      SSOP48               "16-BIT BUFFER/DRIVER"
74ABT16245          3  470   ""            "74ABT16245"      SSOP48               "16-BIT BUS TRANSCEIVER"
74ABT16373          3  470   ""            "74ABT16373"      SSOP48               "16-BIT TRANSPARENT D-TYPE LATCH"
74ABT16374          3  470   ""            "74ABT16374"      SSOP48               "16-BIT EDGE-TRIGGERED D-TYPE FLIP-FLOP"
74ABT16540          3  470   ""            "74ABT16540"      SSOP48               "16-BIT BUFFER/ DRIVER"
74ABT16541          3  470   ""            "74ABT16541"      SSOP48               "16-BIT BUFFER/ DRIVER"
74ABT16543          3  470   ""            "74ABT16543"      SSOP56               "16-BIT REGISTERED BUS TRANSCEIVER"
74ABT16646          3  470   ""            "74ABT16646"      SSOP56               "16-BIT REGISTERED BUS TRANSCEIVER"
74ABT162244         3  470   ""            "74ABT162244"     SSOP48               "16-BIT BUFFER/DRIVER WITH SERIES RESISTORS"
74ABT162245         3  470   ""            "74ABT162245"     SSOP48               "16-BIT BUS TRANSCEIVER WITH SERIES RESISTORS"
74AC00              3  480   ""            "74AC00"          SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74AC04              3  480   ""            "74AC04"          SO14                 "HEX INVERTER"
74AC00              3  480   ""            "74AC00"          SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74AC10              3  480   ""            "74AC10"          SO14                 "TRIPLE 3-INPUT POSITIVE-NAND GATE"
74AC11              3  480   ""            "74AC11"          SO14                 "TRIPLE 3-INPUT POSITIVE-AND GATE"
74AC14              3  480   ""            "74AC14"          SO14                 "HEX INVERTER WITH SCHMITT TRIGGER"
74AC32              3  480   ""            "74AC32"          SO14                 "QUAD 2-INPUT POSITIVE-OR GATE"
74AC74              3  480   ""            "74AC74"          SO14                 "DUAL D-TYPE FLIP-FLOP"
74AC86              3  480   ""            "74AC86"          SO14                 "QUAD 2-INPUT EXCLUSIVE-OR GATE"
74AC240             3  480   ""            "74AC240"         SO20                 "OCTAL BUFFER/DRIVER"
74AC241             3  480   ""            "74AC241"         SO20                 "OCTAL BUFFER/DRIVER"
74AC244             3  480   ""            "74AC244"         SO20                 "OCTAL BUFFER/DRIVER"
74AC245             3  480   ""            "74AC245"         SO20                 "OCTAL BUS TRANSCEIVER"
74AC373             3  480   ""            "74AC373"         SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74AC374             3  480   ""            "74AC374"         SO20                 "OCTAL D-TYPE FLIP-FLOP"
74AC533             3  480   ""            "74AC533"         SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74AC534             3  480   ""            "74AC534"         SO20                 "OCTAL D-TYPE FLIP-FLOP"
74AC563             3  480   ""            "74AC563"         SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74AC564             3  480   ""            "74AC564"         SO20                 "OCTAL D-TYPE FLIP-FLOP"
74AC573             3  480   ""            "74AC573"         SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74AC574             3  480   ""            "74AC574"         SO20                 "OCTAL D-TYPE FLIP-FLOP"
74AC11000           3  480   ""            "74AC11000"       SO16                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74AC11004           3  480   ""            "74AC11004"       SO20                 "HEX INVERTER"
74AC11008           3  480   ""            "74AC11008"       SO16                 "QUAD 2-INPUT POSITIVE-AND GATE"
74AC11032           3  480   ""            "74AC11032"       SO14                 "QUAD 2-INPUT POSITIVE-OR GATE"
74AC16240           3  480   ""            "74AC16240"       SSOP48               "16-BIT BUFFER/LINEDRIVER"
74AC16244           3  480   ""            "74AC16244"       SSOP48               "16-BIT BUFFER/DRIVER"
74AC16245           3  480   ""            "74AC16245"       SSOP48               "16-BIT BUS TRANSCEIVER"
74AC16373           3  480   ""            "74AC16373"       SSOP48               "16-BIT TRANSPARENT D-TYPE LATCH"
74AC16374           3  480   ""            "74AC16374"       SSOP48               "16-BIT EDGE-TRIGGERED D-TYPE FLIP-FLOP"
74AC16543           3  480   ""            "74AC16543"       SSOP56               "16-BIT REGISTERED BUS TRANSCEIVER"
74AC16646           3  480   ""            "74AC16646"       SSOP56               "16-BIT REGISTERED BUS TRANSCEIVER"
74ACT00             3  490   ""            "74ACT00"         SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74ACT04             3  490   ""            "74ACT04"         SO14                 "HEX INVERTER"
74ACT00             3  490   ""            "74ACT00"         SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74ACT10             3  490   ""            "74ACT10"         SO14                 "TRIPLE 3-INPUT POSITIVE-NAND GATE"
74ACT11             3  490   ""            "74ACT11"         SO14                 "TRIPLE 3-INPUT POSITIVE-AND GATE"
74ACT14             3  490   ""            "74ACT14"         SO14                 "HEX INVERTER WITH SCHMITT TRIGGER"
74ACT32             3  490   ""            "74ACT32"         SO14                 "QUAD 2-INPUT POSITIVE-OR GATE"
74ACT74             3  490   ""            "74ACT74"         SO14                 "DUAL D-TYPE FLIP-FLOP"
74ACT86             3  490   ""            "74ACT86"         SO14                 "QUAD 2-INPUT EXCLUSIVE-OR GATE"
74ACT240            3  490   ""            "74ACT240"        SO20                 "OCTAL BUFFER/DRIVER"
74ACT241            3  490   ""            "74ACT241"        SO20                 "OCTAL BUFFER/DRIVER"
74ACT244            3  490   ""            "74ACT244"        SO20                 "OCTAL BUFFER/DRIVER"
74ACT245            3  490   ""            "74ACT245"        SO20                 "OCTAL BUS TRANSCEIVER"
74ACT373            3  490   ""            "74ACT373"        SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74ACT374            3  490   ""            "74ACT374"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74ACT533            3  490   ""            "74ACT533"        SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74ACT534            3  490   ""            "74ACT534"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74ACT563            3  490   ""            "74ACT563"        SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74ACT564            3  490   ""            "74ACT564"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74ACT573            3  490   ""            "74ACT573"        SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74ACT574            3  490   ""            "74ACT574"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74ACT11004          3  490   ""            "74ACT11004"      SO20                 "HEX INVERTER"
74ACT11008          3  490   ""            "74ACT11008"      SO16                 "QUAD 2-INPUT POSITIVE-AND GATE"
74ACT11032          3  490   ""            "74ACT11032"      SO14                 "QUAD 2-INPUT POSITIVE-OR GATE"
74ACT16240          3  490   ""            "74ACT16240"      SSOP48               "16-BIT BUFFER/LINEDRIVER"
74ACT16241          3  490   ""            "74ACT16241"      SSOP48               "16-BIT BUFFER/DRIVER"
74ACT16244          3  490   ""            "74ACT16244"      SSOP48               "16-BIT BUFFER/DRIVER"
74ACT16245          3  490   ""            "74ACT16245"      SSOP48               "16-BIT BUS TRANSCEIVER"
74ACT16373          3  490   ""            "74ACT16373"      SSOP48               "16-BIT TRANSPARENT D-TYPE LATCH"
74ACT16374          3  490   ""            "74ACT16374"      SSOP48               "16-BIT EDGE-TRIGGERED D-TYPE FLIP-FLOP"
74ACT16540          3  490   ""            "74ACT16540"      SSOP48               "16-BIT BUFFER/ DRIVER"
74ACT16541          3  490   ""            "74ACT16541"      SSOP48               "16-BIT BUFFER/ DRIVER"
74ACT16543          3  490   ""            "74ACT16543"      SSOP56               "16-BIT REGISTERED BUS TRANSCEIVER"
74ACT16646          3  490   ""            "74ACT16646"      SSOP56               "16-BIT REGISTERED BUS TRANSCEIVER"
74AHC00             3  500   ""            "74AHC00"         SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74AHC02             3  500   ""            "74AHC02"         SO14                 "QUAD 2-INPUT POSITIVE-NOR GATE"
74AHC04             3  500   ""            "74AHC04"         SO14                 "HEX INVERTER"
74AHC05             3  500   ""            "74AHC05"         SO14                 "HEX INVERTER WITH OPEN-COLLECTOR OUTPUTS"
74AHC00             3  500   ""            "74AHC00"         SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74AHC10             3  500   ""            "74AHC10"         SO14                 "TRIPLE 3-INPUT POSITIVE-NAND GATE"
74AHC11             3  500   ""            "74AHC11"         SO14                 "TRIPLE 3-INPUT POSITIVE-AND GATE"
74AHC14             3  500   ""            "74AHC14"         SO14                 "HEX INVERTER WITH SCHMITT TRIGGER"
74AHC27             3  500   ""            "74AHC27"         SO14                 "TRIPLE 3-INPUT POSITIVE-NOR GATE"
74AHC32             3  500   ""            "74AHC32"         SO14                 "QUAD 2-INPUT POSITIVE-OR GATE"
74AHC74             3  500   ""            "74AHC74"         SO14                 "DUAL D-TYPE FLIP-FLOP"
74AHC86             3  500   ""            "74AHC86"         SO14                 "QUAD 2-INPUT EXCLUSIVE-OR GATE"
74AHC123            3  500   ""            "74AHC123"        SO16                 "DUAL MONOSTABLE MULTIVIBRATOR"
74AHC125            3  500   ""            "74AHC125"        SO14                 "QUAD BUS BUFFER GATE (OE)"
74AHC126            3  500   ""            "74AHC126"        SO14                 "QUAD BUS BUFFER GATE (OE)"
74AHC132            3  500   ""            "74AHC132"        SO16                 "QUAD 2-INPUT POSITIVE-NAND WITH SCHMITT TRIGGER"
74AHC138            3  500   ""            "74AHC138"        SO16                 "3-TO-8 DECODER/DEMULTIPLEXER"
74AHC139            3  500   ""            "74AHC139"        SO16                 "DUAL 2-TO-4 DECODER/DEMULTIPLEXER"
74AHC157            3  500   ""            "74AHC157"        SO16                 "QUAD 1-OF-2 DATA SELECTOR/MULTIPLEXER"
74AHC158            3  500   ""            "74AHC158"        SO16                 "QUAD 1-OF-2 DATA SELECTOR/MULTIPLEXER"
74AHC161            3  500   ""            "74AHC161"        SO16                 "4-BIT SYNCHRONOUS BINARY COUNTER"
74AHC163            3  500   ""            "74AHC163"        SO16                 "4-BIT SYNCHRONOUS BINARY COUNTER"
74AHC164            3  500   ""            "74AHC164"        SO14                 "8-BIT PARALLEL-OUT SERIAL SHIFT REGISTER"
74AHC165            3  500   ""            "74AHC165"        SO16                 "8-BIT PARALLEL-LOAD SHIFT REGISTER"
74AHC174            3  500   ""            "74AHC174"        SO16                 "HEX D-TYPE FLIP-FLOP"
74AHC175            3  500   ""            "74AHC175"        SO16                 "QUAD D-TYPE FLIP-FLOP"
74AHC240            3  500   ""            "74AHC240"        SO20                 "OCTAL BUFFER/DRIVER"
74AHC244            3  500   ""            "74AHC244"        SO20                 "OCTAL BUFFER/DRIVER"
74AHC245            3  500   ""            "74AHC245"        SO20                 "OCTAL BUS TRANSCEIVER"
74AHC257            3  500   ""            "74AHC257"        SO20                 "QUAD 2-TO-1 DATA SELECTOR/MULTIPLEXER"
74AHC258            3  500   ""            "74AHC258"        SO20                 "QUAD 2-TO-1 DATA SELECTOR/MULTIPLEXER"
74AHC273            3  500   ""            "74AHC273"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74AHC367            3  500   ""            "74AHC367"        SO16                 "HEX BUFFER/DRIVER"
74AHC373            3  500   ""            "74AHC373"        SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74AHC374            3  500   ""            "74AHC374"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74AHC540            3  500   ""            "74AHC540"        SO20                 "OCTAL BUFFER/DRIVER"
74AHC541            3  500   ""            "74AHC541"        SO20                 "OCTAL BUFFER/DRIVER"
74AHC573            3  500   ""            "74AHC573"        SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74AHC574            3  500   ""            "74AHC574"        SO20                 "OCTAL D-TYPE FLIP-FLOP"
74AHC595            3  500   ""            "74AHC595"        SO16                 "8-BIT SHIFT REGISTER WITH 3-STATE OUTPUT REGISTER"
74AHC16240          3  500   ""            "74AHC16240"      SSOP48               "16-BIT BUFFER/LINEDRIVER"
74AHC16244          3  500   ""            "74AHC16244"      SSOP48               "16-BIT BUFFER/DRIVER"
74AHC16245          3  500   ""            "74AHC16245"      SSOP48               "16-BIT BUS TRANSCEIVER"
74AHC16373          3  500   ""            "74AHC16373"      SSOP48               "16-BIT TRANSPARENT D-TYPE LATCH"
74AHC16374          3  500   ""            "74AHC16374"      SSOP48               "16-BIT EDGE-TRIGGERED D-TYPE FLIP-FLOP"
74AHC16540          3  500   ""            "74AHC16540"      SSOP48               "16-BIT BUFFER/ DRIVER"
74AHC16541          3  500   ""            "74AHC16541"      SSOP48               "16-BIT BUFFER/ DRIVER"
74AHCT00            3  510   ""            "74AHCT00"        SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74AHCT02            3  510   ""            "74AHCT02"        SO14                 "QUAD 2-INPUT POSITIVE-NOR GATE"
74AHCT04            3  510   ""            "74AHCT04"        SO14                 "HEX INVERTER"
74AHCT05            3  510   ""            "74AHCT05"        SO14                 "HEX INVERTER WITH OPEN-COLLECTOR OUTPUTS"
74AHCT00            3  510   ""            "74AHCT00"        SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74AHCT10            3  510   ""            "74AHCT10"        SO14                 "TRIPLE 3-INPUT POSITIVE-NAND GATE"
74AHCT11            3  510   ""            "74AHCT11"        SO14                 "TRIPLE 3-INPUT POSITIVE-AND GATE"
74AHCT14            3  510   ""            "74AHCT14"        SO14                 "HEX INVERTER WITH SCHMITT TRIGGER"
74AHCT27            3  510   ""            "74AHCT27"        SO14                 "TRIPLE 3-INPUT POSITIVE-NOR GATE"
74AHCT32            3  510   ""            "74AHCT32"        SO14                 "QUAD 2-INPUT POSITIVE-OR GATE"
74AHCT74            3  510   ""            "74AHCT74"        SO14                 "DUAL D-TYPE FLIP-FLOP"
74AHCT86            3  510   ""            "74AHCT86"        SO14                 "QUAD 2-INPUT EXCLUSIVE-OR GATE"
74AHCT123           3  510   ""            "74AHCT123"       SO16                 "DUAL MONOSTABLE MULTIVIBRATOR"
74AHCT125           3  510   ""            "74AHCT125"       SO14                 "QUAD BUS BUFFER GATE (OE)"
74AHCT126           3  510   ""            "74AHCT126"       SO14                 "QUAD BUS BUFFER GATE (OE)"
74AHCT132           3  510   ""            "74AHCT132"       SO16                 "QUAD 2-INPUT POSITIVE-NAND WITH SCHMITT TRIGGER"
74AHCT138           3  510   ""            "74AHCT138"       SO16                 "3-TO-8 DECODER/DEMULTIPLEXER"
74AHCT139           3  510   ""            "74AHCT139"       SO16                 "DUAL 2-TO-4 DECODER/DEMULTIPLEXER"
74AHCT157           3  510   ""            "74AHCT157"       SO16                 "QUAD 1-OF-2 DATA SELECTOR/MULTIPLEXER"
74AHCT158           3  510   ""            "74AHCT158"       SO16                 "QUAD 1-OF-2 DATA SELECTOR/MULTIPLEXER"
74AHCT161           3  510   ""            "74AHCT161"       SO16                 "4-BIT SYNCHRONOUS BINARY COUNTER"
74AHCT163           3  510   ""            "74AHCT163"       SO16                 "4-BIT SYNCHRONOUS BINARY COUNTER"
74AHCT164           3  510   ""            "74AHCT164"       SO14                 "8-BIT PARALLEL-OUT SERIAL SHIFT REGISTER"
74AHCT165           3  510   ""            "74AHCT165"       SO16                 "8-BIT PARALLEL-LOAD SHIFT REGISTER"
74AHCT174           3  510   ""            "74AHCT174"       SO16                 "HEX D-TYPE FLIP-FLOP"
74AHCT175           3  510   ""            "74AHCT175"       SO16                 "QUAD D-TYPE FLIP-FLOP"
74AHCT240           3  510   ""            "74AHCT240"       SO20                 "OCTAL BUFFER/DRIVER"
74AHCT244           3  510   ""            "74AHCT244"       SO20                 "OCTAL BUFFER/DRIVER"
74AHCT245           3  510   ""            "74AHCT245"       SO20                 "OCTAL BUS TRANSCEIVER"
74AHCT257           3  510   ""            "74AHCT257"       SO20                 "QUAD 2-TO-1 DATA SELECTOR/MULTIPLEXER"
74AHCT258           3  510   ""            "74AHCT258"       SO20                 "QUAD 2-TO-1 DATA SELECTOR/MULTIPLEXER"
74AHCT273           3  510   ""            "74AHCT273"       SO20                 "OCTAL D-TYPE FLIP-FLOP"
74AHCT367           3  510   ""            "74AHCT367"       SO16                 "HEX BUFFER/DRIVER"
74AHCT373           3  510   ""            "74AHCT373"       SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74AHCT374           3  510   ""            "74AHCT374"       SO20                 "OCTAL D-TYPE FLIP-FLOP"
74AHCT540           3  510   ""            "74AHCT540"       SO20                 "OCTAL BUFFER/DRIVER"
74AHCT541           3  510   ""            "74AHCT541"       SO20                 "OCTAL BUFFER/DRIVER"
74AHCT573           3  510   ""            "74AHCT573"       SO20                 "OCTAL D-TYPE TRANSPARENT LATCH"
74AHCT574           3  510   ""            "74AHCT574"       SO20                 "OCTAL D-TYPE FLIP-FLOP"
74AHCT595           3  510   ""            "74AHCT595"       SO16                 "8-BIT SHIFT REGISTER WITH 3-STATE OUTPUT REGISTER"
74AHCT16240         3  510   ""            "74AHCT16240"     SSOP48               "16-BIT BUFFER/LINEDRIVER"
74AHCT16244         3  510   ""            "74AHCT16244"     SSOP48               "16-BIT BUFFER/DRIVER"
74AHCT16245         3  510   ""            "74AHCT16245"     SSOP48               "16-BIT BUS TRANSCEIVER"
74AHCT16373         3  510   ""            "74AHCT16373"     SSOP48               "16-BIT TRANSPARENT D-TYPE LATCH"
74AHCT16374         3  510   ""            "74AHCT16374"     SSOP48               "16-BIT EDGE-TRIGGERED D-TYPE FLIP-FLOP"
74AHCT16540         3  510   ""            "74AHCT16540"     SSOP48               "16-BIT BUFFER/ DRIVER"
74AHCT16541         3  510   ""            "74AHCT16541"     SSOP48               "16-BIT BUFFER/ DRIVER"
74AS00              3  520   ""            "74AS00"          SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
74AS02              3  520   ""            "74AS02"          SO14                 "QUAD 2-INPUT POSITIVE-NOR GATE"
74AS04              3  520   ""            "74AS04"          SO14                 "HEX INVERTER"
74AS00              3  520   ""            "74AS00"          SO14                 "QUAD 2-INPUT POSITIVE-NAND GATE"
